mode,rel_ba_pct,p,lr,steps,seed,pairs_csv,bh_macro,model_dir
ilm,100.0,0.5,1e-05,50,4,runs/ilm_wt2_p050_lr1e-05_s4_t50/bh_ilm_p050_lr1e-05_s4_t50.csv,0.6626284609892437,runs/ilm_wt2_p050_lr1e-05_s4_t50
erm,100.0,0.5,1e-05,50,4,runs/erm_wt2_p050_lr1e-05_s4_t50/bh_erm_p050_lr1e-05_s4_t50.csv,0.6483712332584279,runs/erm_wt2_p050_lr1e-05_s4_t50
ilm,100.0,0.5,1e-05,100,0,runs/ilm_wt2_p050_lr1e-05_s0_t100/bh_ilm_p050_lr1e-05_s0_t100.csv,0.655017498792074,runs/ilm_wt2_p050_lr1e-05_s0_t100
erm,100.0,0.5,1e-05,100,0,runs/erm_wt2_p050_lr1e-05_s0_t100/bh_erm_p050_lr1e-05_s0_t100.csv,0.6413289119500647,runs/erm_wt2_p050_lr1e-05_s0_t100
ilm,100.0,0.5,1e-05,100,1,runs/ilm_wt2_p050_lr1e-05_s1_t100/bh_ilm_p050_lr1e-05_s1_t100.csv,0.6382681585930908,runs/ilm_wt2_p050_lr1e-05_s1_t100
erm,100.0,0.5,1e-05,100,1,runs/erm_wt2_p050_lr1e-05_s1_t100/bh_erm_p050_lr1e-05_s1_t100.csv,0.6305865532117718,runs/erm_wt2_p050_lr1e-05_s1_t100
ilm,100.0,0.5,1e-05,100,2,runs/ilm_wt2_p050_lr1e-05_s2_t100/bh_ilm_p050_lr1e-05_s2_t100.csv,0.651760690429229,runs/ilm_wt2_p050_lr1e-05_s2_t100
erm,100.0,0.5,1e-05,100,2,runs/erm_wt2_p050_lr1e-05_s2_t100/bh_erm_p050_lr1e-05_s2_t100.csv,0.6554235835546885,runs/erm_wt2_p050_lr1e-05_s2_t100
ilm,100.0,0.5,1e-05,100,3,runs/ilm_wt2_p050_lr1e-05_s3_t100/bh_ilm_p050_lr1e-05_s3_t100.csv,0.6371994116804641,runs/ilm_wt2_p050_lr1e-05_s3_t100
erm,100.0,0.5,1e-05,100,3,runs/erm_wt2_p050_lr1e-05_s3_t100/bh_erm_p050_lr1e-05_s3_t100.csv,0.6353457939876338,runs/erm_wt2_p050_lr1e-05_s3_t100
ilm,100.0,0.5,1e-05,100,4,runs/ilm_wt2_p050_lr1e-05_s4_t100/bh_ilm_p050_lr1e-05_s4_t100.csv,0.655841237680112,runs/ilm_wt2_p050_lr1e-05_s4_t100
erm,100.0,0.5,1e-05,100,4,runs/erm_wt2_p050_lr1e-05_s4_t100/bh_erm_p050_lr1e-05_s4_t100.csv,0.628999272725332,runs/erm_wt2_p050_lr1e-05_s4_t100
ilm,100.0,0.5,1e-05,200,0,runs/ilm_wt2_p050_lr1e-05_s0_t200/bh_ilm_p050_lr1e-05_s0_t200.csv,0.6362457412698515,runs/ilm_wt2_p050_lr1e-05_s0_t200
erm,100.0,0.5,1e-05,200,0,runs/erm_wt2_p050_lr1e-05_s0_t200/bh_erm_p050_lr1e-05_s0_t200.csv,0.6343826174491128,runs/erm_wt2_p050_lr1e-05_s0_t200
ilm,100.0,0.5,1e-05,200,1,runs/ilm_wt2_p050_lr1e-05_s1_t200/bh_ilm_p050_lr1e-05_s1_t200.csv,0.6383549608283723,runs/ilm_wt2_p050_lr1e-05_s1_t200
erm,100.0,0.5,1e-05,200,1,runs/erm_wt2_p050_lr1e-05_s1_t200/bh_erm_p050_lr1e-05_s1_t200.csv,0.6296314645612276,runs/erm_wt2_p050_lr1e-05_s1_t200
ilm,100.0,0.5,1e-05,200,2,runs/ilm_wt2_p050_lr1e-05_s2_t200/bh_ilm_p050_lr1e-05_s2_t200.csv,0.6367847743460963,runs/ilm_wt2_p050_lr1e-05_s2_t200
erm,100.0,0.5,1e-05,200,2,runs/erm_wt2_p050_lr1e-05_s2_t200/bh_erm_p050_lr1e-05_s2_t200.csv,0.6250373216311449,runs/erm_wt2_p050_lr1e-05_s2_t200
ilm,100.0,0.5,1e-05,200,3,runs/ilm_wt2_p050_lr1e-05_s3_t200/bh_ilm_p050_lr1e-05_s3_t200.csv,0.6247448983017022,runs/ilm_wt2_p050_lr1e-05_s3_t200
erm,100.0,0.5,1e-05,200,3,runs/erm_wt2_p050_lr1e-05_s3_t200/bh_erm_p050_lr1e-05_s3_t200.csv,0.632198005699679,runs/erm_wt2_p050_lr1e-05_s3_t200
ilm,100.0,0.5,1e-05,200,4,runs/ilm_wt2_p050_lr1e-05_s4_t200/bh_ilm_p050_lr1e-05_s4_t200.csv,0.6363385032472154,runs/ilm_wt2_p050_lr1e-05_s4_t200
erm,100.0,0.5,1e-05,200,4,runs/erm_wt2_p050_lr1e-05_s4_t200/bh_erm_p050_lr1e-05_s4_t200.csv,0.6294423771307284,runs/erm_wt2_p050_lr1e-05_s4_t200
ilm,100.0,0.5,1e-05,1000,0,runs/ilm_wt2_p050_lr1e-05_s0_t1000/bh_ilm_p050_lr1e-05_s0_t1000.csv,0.5800656482009195,runs/ilm_wt2_p050_lr1e-05_s0_t1000
erm,100.0,0.5,1e-05,1000,0,runs/erm_wt2_p050_lr1e-05_s0_t1000/bh_erm_p050_lr1e-05_s0_t1000.csv,0.5757048911544602,runs/erm_wt2_p050_lr1e-05_s0_t1000
ilm,100.0,0.5,1e-05,1000,1,runs/ilm_wt2_p050_lr1e-05_s1_t1000/bh_ilm_p050_lr1e-05_s1_t1000.csv,0.5762718802608842,runs/ilm_wt2_p050_lr1e-05_s1_t1000
erm,100.0,0.5,1e-05,1000,1,runs/erm_wt2_p050_lr1e-05_s1_t1000/bh_erm_p050_lr1e-05_s1_t1000.csv,0.5787868988464347,runs/erm_wt2_p050_lr1e-05_s1_t1000
ilm,100.0,0.5,1e-05,1000,2,runs/ilm_wt2_p050_lr1e-05_s2_t1000/bh_ilm_p050_lr1e-05_s2_t1000.csv,0.5935655169637897,runs/ilm_wt2_p050_lr1e-05_s2_t1000
erm,100.0,0.5,1e-05,1000,2,runs/erm_wt2_p050_lr1e-05_s2_t1000/bh_erm_p050_lr1e-05_s2_t1000.csv,0.583061108311782,runs/erm_wt2_p050_lr1e-05_s2_t1000
ilm,100.0,0.5,1e-05,1000,3,runs/ilm_wt2_p050_lr1e-05_s3_t1000/bh_ilm_p050_lr1e-05_s3_t1000.csv,0.5894886126111675,runs/ilm_wt2_p050_lr1e-05_s3_t1000
erm,100.0,0.5,1e-05,1000,3,runs/erm_wt2_p050_lr1e-05_s3_t1000/bh_erm_p050_lr1e-05_s3_t1000.csv,0.5883010437475471,runs/erm_wt2_p050_lr1e-05_s3_t1000
ilm,100.0,0.5,1e-05,1000,4,runs/ilm_wt2_p050_lr1e-05_s4_t1000/bh_ilm_p050_lr1e-05_s4_t1000.csv,0.5898133766522575,runs/ilm_wt2_p050_lr1e-05_s4_t1000
erm,100.0,0.5,1e-05,1000,4,runs/erm_wt2_p050_lr1e-05_s4_t1000/bh_erm_p050_lr1e-05_s4_t1000.csv,0.5857250883836124,runs/erm_wt2_p050_lr1e-05_s4_t1000
ilm,100.0,0.5,1e-05,2500,0,runs/ilm_wt2_p050_lr1e-05_s0_t2500/bh_ilm_p050_lr1e-05_s0_t2500.csv,0.5463335439248707,runs/ilm_wt2_p050_lr1e-05_s0_t2500
erm,100.0,0.5,1e-05,2500,0,runs/erm_wt2_p050_lr1e-05_s0_t2500/bh_erm_p050_lr1e-05_s0_t2500.csv,0.5305805604412032,runs/erm_wt2_p050_lr1e-05_s0_t2500
ilm,100.0,0.5,1e-05,2500,1,runs/ilm_wt2_p050_lr1e-05_s1_t2500/bh_ilm_p050_lr1e-05_s1_t2500.csv,0.5356881290012053,runs/ilm_wt2_p050_lr1e-05_s1_t2500
erm,100.0,0.5,1e-05,2500,1,runs/erm_wt2_p050_lr1e-05_s1_t2500/bh_erm_p050_lr1e-05_s1_t2500.csv,0.5436620613655225,runs/erm_wt2_p050_lr1e-05_s1_t2500
ilm,100.0,0.5,1e-05,2500,2,runs/ilm_wt2_p050_lr1e-05_s2_t2500/bh_ilm_p050_lr1e-05_s2_t2500.csv,0.5527942323232048,runs/ilm_wt2_p050_lr1e-05_s2_t2500
erm,100.0,0.5,1e-05,2500,2,runs/erm_wt2_p050_lr1e-05_s2_t2500/bh_erm_p050_lr1e-05_s2_t2500.csv,0.5403628752178848,runs/erm_wt2_p050_lr1e-05_s2_t2500
ilm,100.0,0.5,1e-05,2500,3,runs/ilm_wt2_p050_lr1e-05_s3_t2500/bh_ilm_p050_lr1e-05_s3_t2500.csv,0.5500177812102665,runs/ilm_wt2_p050_lr1e-05_s3_t2500
erm,100.0,0.5,1e-05,2500,3,runs/erm_wt2_p050_lr1e-05_s3_t2500/bh_erm_p050_lr1e-05_s3_t2500.csv,0.5413412089260142,runs/erm_wt2_p050_lr1e-05_s3_t2500
ilm,100.0,0.5,1e-05,2500,4,runs/ilm_wt2_p050_lr1e-05_s4_t2500/bh_ilm_p050_lr1e-05_s4_t2500.csv,0.5665033068646929,runs/ilm_wt2_p050_lr1e-05_s4_t2500
erm,100.0,0.5,1e-05,2500,4,runs/erm_wt2_p050_lr1e-05_s4_t2500/bh_erm_p050_lr1e-05_s4_t2500.csv,0.5365573389082158,runs/erm_wt2_p050_lr1e-05_s4_t2500
ilm,100.0,0.5,5e-05,10,0,runs/ilm_wt2_p050_lr5e-05_s0_t10/bh_ilm_p050_lr5e-05_s0_t10.csv,0.6519907068039618,runs/ilm_wt2_p050_lr5e-05_s0_t10
erm,100.0,0.5,5e-05,10,0,runs/erm_wt2_p050_lr5e-05_s0_t10/bh_erm_p050_lr5e-05_s0_t10.csv,0.6406511602113384,runs/erm_wt2_p050_lr5e-05_s0_t10
ilm,100.0,0.5,5e-05,10,1,runs/ilm_wt2_p050_lr5e-05_s1_t10/bh_ilm_p050_lr5e-05_s1_t10.csv,0.6527590086635409,runs/ilm_wt2_p050_lr5e-05_s1_t10
erm,100.0,0.5,5e-05,10,1,runs/erm_wt2_p050_lr5e-05_s1_t10/bh_erm_p050_lr5e-05_s1_t10.csv,0.6552394166192544,runs/erm_wt2_p050_lr5e-05_s1_t10
ilm,100.0,0.5,5e-05,10,2,runs/ilm_wt2_p050_lr5e-05_s2_t10/bh_ilm_p050_lr5e-05_s2_t10.csv,0.6576834846488266,runs/ilm_wt2_p050_lr5e-05_s2_t10
erm,100.0,0.5,5e-05,10,2,runs/erm_wt2_p050_lr5e-05_s2_t10/bh_erm_p050_lr5e-05_s2_t10.csv,0.6672439216091326,runs/erm_wt2_p050_lr5e-05_s2_t10
ilm,100.0,0.5,5e-05,10,3,runs/ilm_wt2_p050_lr5e-05_s3_t10/bh_ilm_p050_lr5e-05_s3_t10.csv,0.6331877410834271,runs/ilm_wt2_p050_lr5e-05_s3_t10
erm,100.0,0.5,5e-05,10,3,runs/erm_wt2_p050_lr5e-05_s3_t10/bh_erm_p050_lr5e-05_s3_t10.csv,0.6395373863119154,runs/erm_wt2_p050_lr5e-05_s3_t10
ilm,100.0,0.5,5e-05,10,4,runs/ilm_wt2_p050_lr5e-05_s4_t10/bh_ilm_p050_lr5e-05_s4_t10.csv,0.6612223230091565,runs/ilm_wt2_p050_lr5e-05_s4_t10
erm,100.0,0.5,5e-05,10,4,runs/erm_wt2_p050_lr5e-05_s4_t10/bh_erm_p050_lr5e-05_s4_t10.csv,0.6505320136297925,runs/erm_wt2_p050_lr5e-05_s4_t10
ilm,100.0,0.5,5e-05,50,0,runs/ilm_wt2_p050_lr5e-05_s0_t50/bh_ilm_p050_lr5e-05_s0_t50.csv,0.6484356372256689,runs/ilm_wt2_p050_lr5e-05_s0_t50
erm,100.0,0.5,5e-05,50,0,runs/erm_wt2_p050_lr5e-05_s0_t50/bh_erm_p050_lr5e-05_s0_t50.csv,0.616188359277304,runs/erm_wt2_p050_lr5e-05_s0_t50
ilm,100.0,0.5,5e-05,50,1,runs/ilm_wt2_p050_lr5e-05_s1_t50/bh_ilm_p050_lr5e-05_s1_t50.csv,0.5710486428176934,runs/ilm_wt2_p050_lr5e-05_s1_t50
erm,100.0,0.5,5e-05,50,1,runs/erm_wt2_p050_lr5e-05_s1_t50/bh_erm_p050_lr5e-05_s1_t50.csv,0.6133118507162066,runs/erm_wt2_p050_lr5e-05_s1_t50
ilm,100.0,0.5,5e-05,50,2,runs/ilm_wt2_p050_lr5e-05_s2_t50/bh_ilm_p050_lr5e-05_s2_t50.csv,0.6510335490820256,runs/ilm_wt2_p050_lr5e-05_s2_t50
erm,100.0,0.5,5e-05,50,2,runs/erm_wt2_p050_lr5e-05_s2_t50/bh_erm_p050_lr5e-05_s2_t50.csv,0.6264683404969197,runs/erm_wt2_p050_lr5e-05_s2_t50
ilm,100.0,0.5,5e-05,50,3,runs/ilm_wt2_p050_lr5e-05_s3_t50/bh_ilm_p050_lr5e-05_s3_t50.csv,0.619204983586435,runs/ilm_wt2_p050_lr5e-05_s3_t50
erm,100.0,0.5,5e-05,50,3,runs/erm_wt2_p050_lr5e-05_s3_t50/bh_erm_p050_lr5e-05_s3_t50.csv,0.5856880915572737,runs/erm_wt2_p050_lr5e-05_s3_t50
ilm,100.0,0.5,5e-05,50,4,runs/ilm_wt2_p050_lr5e-05_s4_t50/bh_ilm_p050_lr5e-05_s4_t50.csv,0.6369781709417427,runs/ilm_wt2_p050_lr5e-05_s4_t50
erm,100.0,0.5,5e-05,50,4,runs/erm_wt2_p050_lr5e-05_s4_t50/bh_erm_p050_lr5e-05_s4_t50.csv,0.5799078933714225,runs/erm_wt2_p050_lr5e-05_s4_t50
ilm,100.0,0.5,5e-05,100,0,runs/ilm_wt2_p050_lr5e-05_s0_t100/bh_ilm_p050_lr5e-05_s0_t100.csv,0.616004128635073,runs/ilm_wt2_p050_lr5e-05_s0_t100
erm,100.0,0.5,5e-05,100,0,runs/erm_wt2_p050_lr5e-05_s0_t100/bh_erm_p050_lr5e-05_s0_t100.csv,0.6029615773190458,runs/erm_wt2_p050_lr5e-05_s0_t100
ilm,100.0,0.5,5e-05,100,1,runs/ilm_wt2_p050_lr5e-05_s1_t100/bh_ilm_p050_lr5e-05_s1_t100.csv,0.5785395117773384,runs/ilm_wt2_p050_lr5e-05_s1_t100
erm,100.0,0.5,5e-05,100,1,runs/erm_wt2_p050_lr5e-05_s1_t100/bh_erm_p050_lr5e-05_s1_t100.csv,0.5653184970187553,runs/erm_wt2_p050_lr5e-05_s1_t100
ilm,100.0,0.5,5e-05,100,2,runs/ilm_wt2_p050_lr5e-05_s2_t100/bh_ilm_p050_lr5e-05_s2_t100.csv,0.6180266700984501,runs/ilm_wt2_p050_lr5e-05_s2_t100
erm,100.0,0.5,5e-05,100,2,runs/erm_wt2_p050_lr5e-05_s2_t100/bh_erm_p050_lr5e-05_s2_t100.csv,0.5997830304842143,runs/erm_wt2_p050_lr5e-05_s2_t100
ilm,100.0,0.5,5e-05,100,3,runs/ilm_wt2_p050_lr5e-05_s3_t100/bh_ilm_p050_lr5e-05_s3_t100.csv,0.5742115279233133,runs/ilm_wt2_p050_lr5e-05_s3_t100
erm,100.0,0.5,5e-05,100,3,runs/erm_wt2_p050_lr5e-05_s3_t100/bh_erm_p050_lr5e-05_s3_t100.csv,0.5946761758933656,runs/erm_wt2_p050_lr5e-05_s3_t100
ilm,100.0,0.5,5e-05,100,4,runs/ilm_wt2_p050_lr5e-05_s4_t100/bh_ilm_p050_lr5e-05_s4_t100.csv,0.6190964521906992,runs/ilm_wt2_p050_lr5e-05_s4_t100
erm,100.0,0.5,5e-05,100,4,runs/erm_wt2_p050_lr5e-05_s4_t100/bh_erm_p050_lr5e-05_s4_t100.csv,0.5563907691068958,runs/erm_wt2_p050_lr5e-05_s4_t100
ilm,100.0,0.5,5e-05,200,0,runs/ilm_wt2_p050_lr5e-05_s0_t200/bh_ilm_p050_lr5e-05_s0_t200.csv,0.5763712281133418,runs/ilm_wt2_p050_lr5e-05_s0_t200
erm,100.0,0.5,5e-05,200,0,runs/erm_wt2_p050_lr5e-05_s0_t200/bh_erm_p050_lr5e-05_s0_t200.csv,0.5831157425063376,runs/erm_wt2_p050_lr5e-05_s0_t200
ilm,100.0,0.5,5e-05,200,1,runs/ilm_wt2_p050_lr5e-05_s1_t200/bh_ilm_p050_lr5e-05_s1_t200.csv,0.5492278141871321,runs/ilm_wt2_p050_lr5e-05_s1_t200
erm,100.0,0.5,5e-05,200,1,runs/erm_wt2_p050_lr5e-05_s1_t200/bh_erm_p050_lr5e-05_s1_t200.csv,0.5589579289698287,runs/erm_wt2_p050_lr5e-05_s1_t200
ilm,100.0,0.5,5e-05,200,2,runs/ilm_wt2_p050_lr5e-05_s2_t200/bh_ilm_p050_lr5e-05_s2_t200.csv,0.5895743438719513,runs/ilm_wt2_p050_lr5e-05_s2_t200
erm,100.0,0.5,5e-05,200,2,runs/erm_wt2_p050_lr5e-05_s2_t200/bh_erm_p050_lr5e-05_s2_t200.csv,0.5747821064792039,runs/erm_wt2_p050_lr5e-05_s2_t200
ilm,100.0,0.5,5e-05,200,3,runs/ilm_wt2_p050_lr5e-05_s3_t200/bh_ilm_p050_lr5e-05_s3_t200.csv,0.5644644415429378,runs/ilm_wt2_p050_lr5e-05_s3_t200
erm,100.0,0.5,5e-05,200,3,runs/erm_wt2_p050_lr5e-05_s3_t200/bh_erm_p050_lr5e-05_s3_t200.csv,0.5916395065086706,runs/erm_wt2_p050_lr5e-05_s3_t200
ilm,100.0,0.5,5e-05,200,4,runs/ilm_wt2_p050_lr5e-05_s4_t200/bh_ilm_p050_lr5e-05_s4_t200.csv,0.6045205593507362,runs/ilm_wt2_p050_lr5e-05_s4_t200
erm,100.0,0.5,5e-05,200,4,runs/erm_wt2_p050_lr5e-05_s4_t200/bh_erm_p050_lr5e-05_s4_t200.csv,0.5681811685598305,runs/erm_wt2_p050_lr5e-05_s4_t200
ilm,100.0,0.5,5e-05,1000,0,runs/ilm_wt2_p050_lr5e-05_s0_t1000/bh_ilm_p050_lr5e-05_s0_t1000.csv,0.5151485128508623,runs/ilm_wt2_p050_lr5e-05_s0_t1000
erm,100.0,0.5,5e-05,1000,0,runs/erm_wt2_p050_lr5e-05_s0_t1000/bh_erm_p050_lr5e-05_s0_t1000.csv,0.4670598117064589,runs/erm_wt2_p050_lr5e-05_s0_t1000
ilm,100.0,0.5,5e-05,1000,1,runs/ilm_wt2_p050_lr5e-05_s1_t1000/bh_ilm_p050_lr5e-05_s1_t1000.csv,0.4989951877788977,runs/ilm_wt2_p050_lr5e-05_s1_t1000
erm,100.0,0.5,5e-05,1000,1,runs/erm_wt2_p050_lr5e-05_s1_t1000/bh_erm_p050_lr5e-05_s1_t1000.csv,0.4524374859296626,runs/erm_wt2_p050_lr5e-05_s1_t1000
ilm,100.0,0.5,5e-05,1000,2,runs/ilm_wt2_p050_lr5e-05_s2_t1000/bh_ilm_p050_lr5e-05_s2_t1000.csv,0.5358164106630819,runs/ilm_wt2_p050_lr5e-05_s2_t1000
erm,100.0,0.5,5e-05,1000,2,runs/erm_wt2_p050_lr5e-05_s2_t1000/bh_erm_p050_lr5e-05_s2_t1000.csv,0.5444790673308426,runs/erm_wt2_p050_lr5e-05_s2_t1000
ilm,100.0,0.5,5e-05,1000,3,runs/ilm_wt2_p050_lr5e-05_s3_t1000/bh_ilm_p050_lr5e-05_s3_t1000.csv,0.5022108310700023,runs/ilm_wt2_p050_lr5e-05_s3_t1000
erm,100.0,0.5,5e-05,1000,3,runs/erm_wt2_p050_lr5e-05_s3_t1000/bh_erm_p050_lr5e-05_s3_t1000.csv,0.49759303308620484,runs/erm_wt2_p050_lr5e-05_s3_t1000
ilm,100.0,0.5,5e-05,1000,4,runs/ilm_wt2_p050_lr5e-05_s4_t1000/bh_ilm_p050_lr5e-05_s4_t1000.csv,0.5386714272927375,runs/ilm_wt2_p050_lr5e-05_s4_t1000
erm,100.0,0.5,5e-05,1000,4,runs/erm_wt2_p050_lr5e-05_s4_t1000/bh_erm_p050_lr5e-05_s4_t1000.csv,0.4976796611111424,runs/erm_wt2_p050_lr5e-05_s4_t1000
ilm,100.0,0.5,5e-05,2500,0,runs/ilm_wt2_p050_lr5e-05_s0_t2500/bh_ilm_p050_lr5e-05_s0_t2500.csv,0.4725117540882591,runs/ilm_wt2_p050_lr5e-05_s0_t2500
erm,100.0,0.5,5e-05,2500,0,runs/erm_wt2_p050_lr5e-05_s0_t2500/bh_erm_p050_lr5e-05_s0_t2500.csv,0.4626981357697532,runs/erm_wt2_p050_lr5e-05_s0_t2500
ilm,100.0,0.5,5e-05,2500,1,runs/ilm_wt2_p050_lr5e-05_s1_t2500/bh_ilm_p050_lr5e-05_s1_t2500.csv,0.45450332670092675,runs/ilm_wt2_p050_lr5e-05_s1_t2500
erm,100.0,0.5,5e-05,2500,1,runs/erm_wt2_p050_lr5e-05_s1_t2500/bh_erm_p050_lr5e-05_s1_t2500.csv,0.46510428159187256,runs/erm_wt2_p050_lr5e-05_s1_t2500
ilm,100.0,0.5,5e-05,2500,2,runs/ilm_wt2_p050_lr5e-05_s2_t2500/bh_ilm_p050_lr5e-05_s2_t2500.csv,0.4879367399625185,runs/ilm_wt2_p050_lr5e-05_s2_t2500
erm,100.0,0.5,5e-05,2500,2,runs/erm_wt2_p050_lr5e-05_s2_t2500/bh_erm_p050_lr5e-05_s2_t2500.csv,0.4644267118750082,runs/erm_wt2_p050_lr5e-05_s2_t2500
ilm,100.0,0.5,5e-05,2500,3,runs/ilm_wt2_p050_lr5e-05_s3_t2500/bh_ilm_p050_lr5e-05_s3_t2500.csv,0.4396488215111942,runs/ilm_wt2_p050_lr5e-05_s3_t2500
erm,100.0,0.5,5e-05,2500,3,runs/erm_wt2_p050_lr5e-05_s3_t2500/bh_erm_p050_lr5e-05_s3_t2500.csv,0.44236631332842535,runs/erm_wt2_p050_lr5e-05_s3_t2500
ilm,100.0,0.5,5e-05,2500,4,runs/ilm_wt2_p050_lr5e-05_s4_t2500/bh_ilm_p050_lr5e-05_s4_t2500.csv,0.5138971229486935,runs/ilm_wt2_p050_lr5e-05_s4_t2500
erm,100.0,0.5,5e-05,2500,4,runs/erm_wt2_p050_lr5e-05_s4_t2500/bh_erm_p050_lr5e-05_s4_t2500.csv,0.4457890179025147,runs/erm_wt2_p050_lr5e-05_s4_t2500
